JobID,State,ExitCode,NodeList,Start,End,Elapsed,Timelimit,FailedNode
6906541_298.batch,FAILED,1:0,vera-r04-11,2025-03-14T16:40:26,2025-03-14T16:40:31,00:00:05,,
6906541_298.extern,COMPLETED,0:0,vera-r04-11,2025-03-14T16:40:26,2025-03-14T16:40:31,00:00:05,,
6906541_299,FAILED,1:0,vera-r04-11,2025-03-14T16:40:31,2025-03-14T16:40:36,00:00:05,00:15:00,
6906541_299.batch,FAILED,1:0,vera-r04-11,2025-03-14T16:40:31,2025-03-14T16:40:36,00:00:05,,
6906541_299.extern,COMPLETED,0:0,vera-r04-11,2025-03-14T16:40:31,2025-03-14T16:40:36,00:00:05,,
6906541_300,FAILED,1:0,vera-r04-11,2025-03-14T16:40:31,2025-03-14T16:40:36,00:00:05,00:15:00,
6906541_300.batch,FAILED,1:0,vera-r04-11,2025-03-14T16:40:31,2025-03-14T16:40:36,00:00:05,,
6906541_300.extern,COMPLETED,0:0,vera-r04-11,2025-03-14T16:40:31,2025-03-14T16:40:36,00:00:05,,
6906541_301,FAILED,1:0,vera-r04-11,2025-03-14T16:40:31,2025-03-14T16:40:36,00:00:05,00:15:00,
6906541_301.batch,FAILED,1:0,vera-r04-11,2025-03-14T16:40:31,2025-03-14T16:40:36,00:00:05,,
6906541_301.extern,COMPLETED,0:0,vera-r04-11,2025-03-14T16:40:31,2025-03-14T16:40:36,00:00:05,,
6906541_302,FAILED,1:0,vera-r04-11,2025-03-14T16:40:31,2025-03-14T16:40:36,00:00:05,00:15:00,
6906541_302.batch,FAILED,1:0,vera-r04-11,2025-03-14T16:40:31,2025-03-14T16:40:36,00:00:05,,
6906541_302.extern,COMPLETED,0:0,vera-r04-11,2025-03-14T16:40:31,2025-03-14T16:40:36,00:00:05,,
6906541_303,FAILED,1:0,vera-r04-11,2025-03-14T16:40:31,2025-03-14T16:40:37,00:00:06,00:15:00,
6906541_303.batch,FAILED,1:0,vera-r04-11,2025-03-14T16:40:31,2025-03-14T16:40:37,00:00:06,,
6906541_303.extern,COMPLETED,0:0,vera-r04-11,2025-03-14T16:40:31,2025-03-14T16:40:37,00:00:06,,
6906541_304,COMPLETED,0:0,vera-r02-24,2025-03-14T16:40:35,2025-03-14T16:42:38,00:02:03,00:15:00,
6906541_304.batch,COMPLETED,0:0,vera-r02-24,2025-03-14T16:40:35,2025-03-14T16:42:38,00:02:03,,
6906541_304.extern,COMPLETED,0:0,vera-r02-24,2025-03-14T16:40:35,2025-03-14T16:42:38,00:02:03,,
6906541_305,FAILED,1:0,vera-r04-11,2025-03-14T16:40:37,2025-03-14T16:40:42,00:00:05,00:15:00,
6906541_305.batch,FAILED,1:0,vera-r04-11,2025-03-14T16:40:37,2025-03-14T16:40:42,00:00:05,,
6906541_305.extern,COMPLETED,0:0,vera-r04-11,2025-03-14T16:40:37,2025-03-14T16:40:42,00:00:05,,
6906541_306,FAILED,1:0,vera-r04-11,2025-03-14T16:40:37,2025-03-14T16:40:42,00:00:05,00:15:00,
6906541_306.batch,FAILED,1:0,vera-r04-11,2025-03-14T16:40:37,2025-03-14T16:40:42,00:00:05,,
6906541_306.extern,COMPLETED,0:0,vera-r04-11,2025-03-14T16:40:37,2025-03-14T16:40:42,00:00:05,,
6906541_307,FAILED,1:0,vera-r04-11,2025-03-14T16:40:37,2025-03-14T16:40:42,00:00:05,00:15:00,
6906541_307.batch,FAILED,1:0,vera-r04-11,2025-03-14T16:40:37,2025-03-14T16:40:42,00:00:05,,
6906541_307.extern,COMPLETED,0:0,vera-r04-11,2025-03-14T16:40:37,2025-03-14T16:40:42,00:00:05,,
6906541_308,FAILED,1:0,vera-r04-11,2025-03-14T16:40:37,2025-03-14T16:40:43,00:00:06,00:15:00,
6906541_308.batch,FAILED,1:0,vera-r04-11,2025-03-14T16:40:37,2025-03-14T16:40:43,00:00:06,,
6906541_308.extern,COMPLETED,0:0,vera-r04-11,2025-03-14T16:40:37,2025-03-14T16:40:43,00:00:06,,
6906541_309,FAILED,1:0,vera-r04-11,2025-03-14T16:40:37,2025-03-14T16:40:42,00:00:05,00:15:00,
6906541_309.batch,FAILED,1:0,vera-r04-11,2025-03-14T16:40:37,2025-03-14T16:40:42,00:00:05,,
6906541_309.extern,COMPLETED,0:0,vera-r04-11,2025-03-14T16:40:37,2025-03-14T16:40:42,00:00:05,,
6906541_310,FAILED,1:0,vera-r04-11,2025-03-14T16:40:42,2025-03-14T16:40:47,00:00:05,00:15:00,
6906541_310.batch,FAILED,1:0,vera-r04-11,2025-03-14T16:40:42,2025-03-14T16:40:47,00:00:05,,
6906541_310.extern,COMPLETED,0:0,vera-r04-11,2025-03-14T16:40:42,2025-03-14T16:40:47,00:00:05,,
6906541_311,FAILED,1:0,vera-r04-11,2025-03-14T16:40:42,2025-03-14T16:40:48,00:00:06,00:15:00,
6906541_311.batch,FAILED,1:0,vera-r04-11,2025-03-14T16:40:42,2025-03-14T16:40:48,00:00:06,,
6906541_311.extern,COMPLETED,0:0,vera-r04-11,2025-03-14T16:40:42,2025-03-14T16:40:48,00:00:06,,
6906541_312,FAILED,1:0,vera-r04-11,2025-03-14T16:40:42,2025-03-14T16:40:47,00:00:05,00:15:00,
6906541_312.batch,FAILED,1:0,vera-r04-11,2025-03-14T16:40:42,2025-03-14T16:40:47,00:00:05,,
6906541_312.extern,COMPLETED,0:0,vera-r04-11,2025-03-14T16:40:42,2025-03-14T16:40:47,00:00:05,,
6906541_313,FAILED,1:0,vera-r04-11,2025-03-14T16:40:42,2025-03-14T16:40:47,00:00:05,00:15:00,
6906541_313.batch,FAILED,1:0,vera-r04-11,2025-03-14T16:40:42,2025-03-14T16:40:47,00:00:05,,
6906541_313.extern,COMPLETED,0:0,vera-r04-11,2025-03-14T16:40:42,2025-03-14T16:40:47,00:00:05,,
6906541_314,FAILED,1:0,vera-r04-11,2025-03-14T16:40:44,2025-03-14T16:40:48,00:00:04,00:15:00,
6906541_314.batch,FAILED,1:0,vera-r04-11,2025-03-14T16:40:44,2025-03-14T16:40:48,00:00:04,,
6906541_314.extern,COMPLETED,0:0,vera-r04-11,2025-03-14T16:40:44,2025-03-14T16:40:48,00:00:04,,
6906541_315,FAILED,1:0,vera-r04-11,2025-03-14T16:40:48,2025-03-14T16:40:53,00:00:05,00:15:00,
6906541_315.batch,FAILED,1:0,vera-r04-11,2025-03-14T16:40:48,2025-03-14T16:40:53,00:00:05,,
6906541_315.extern,COMPLETED,0:0,vera-r04-11,2025-03-14T16:40:48,2025-03-14T16:40:53,00:00:05,,
6906541_316,FAILED,1:0,vera-r04-11,2025-03-14T16:40:48,2025-03-14T16:40:53,00:00:05,00:15:00,
6906541_316.batch,FAILED,1:0,vera-r04-11,2025-03-14T16:40:48,2025-03-14T16:40:53,00:00:05,,
6906541_316.extern,COMPLETED,0:0,vera-r04-11,2025-03-14T16:40:48,2025-03-14T16:40:53,00:00:05,,
6906541_317,FAILED,1:0,vera-r04-11,2025-03-14T16:40:48,2025-03-14T16:40:53,00:00:05,00:15:00,
6906541_317.batch,FAILED,1:0,vera-r04-11,2025-03-14T16:40:48,2025-03-14T16:40:53,00:00:05,,
6906541_317.extern,COMPLETED,0:0,vera-r04-11,2025-03-14T16:40:48,2025-03-14T16:40:53,00:00:05,,
6906541_318,FAILED,1:0,vera-r04-11,2025-03-14T16:40:48,2025-03-14T16:40:53,00:00:05,00:15:00,
6906541_318.batch,FAILED,1:0,vera-r04-11,2025-03-14T16:40:48,2025-03-14T16:40:53,00:00:05,,
6906541_318.extern,COMPLETED,0:0,vera-r04-11,2025-03-14T16:40:48,2025-03-14T16:40:53,00:00:05,,
6906541_319,FAILED,1:0,vera-r04-11,2025-03-14T16:40:49,2025-03-14T16:40:53,00:00:04,00:15:00,
6906541_319.batch,FAILED,1:0,vera-r04-11,2025-03-14T16:40:49,2025-03-14T16:40:53,00:00:04,,
6906541_319.extern,COMPLETED,0:0,vera-r04-11,2025-03-14T16:40:49,2025-03-14T16:40:53,00:00:04,,
6906541_320,FAILED,1:0,vera-r04-11,2025-03-14T16:40:53,2025-03-14T16:40:58,00:00:05,00:15:00,
6906541_320.batch,FAILED,1:0,vera-r04-11,2025-03-14T16:40:53,2025-03-14T16:40:58,00:00:05,,
6906541_320.extern,COMPLETED,0:0,vera-r04-11,2025-03-14T16:40:53,2025-03-14T16:40:58,00:00:05,,
6906541_321,FAILED,1:0,vera-r04-11,2025-03-14T16:40:53,2025-03-14T16:40:58,00:00:05,00:15:00,
6906541_321.batch,FAILED,1:0,vera-r04-11,2025-03-14T16:40:53,2025-03-14T16:40:58,00:00:05,,
6906541_321.extern,COMPLETED,0:0,vera-r04-11,2025-03-14T16:40:53,2025-03-14T16:40:58,00:00:05,,
6906541_322,FAILED,1:0,vera-r04-11,2025-03-14T16:40:53,2025-03-14T16:40:58,00:00:05,00:15:00,
6906541_322.batch,FAILED,1:0,vera-r04-11,2025-03-14T16:40:53,2025-03-14T16:40:58,00:00:05,,
6906541_322.extern,COMPLETED,0:0,vera-r04-11,2025-03-14T16:40:53,2025-03-14T16:40:58,00:00:05,,
6906541_323,FAILED,1:0,vera-r04-11,2025-03-14T16:40:53,2025-03-14T16:40:58,00:00:05,00:15:00,
6906541_323.batch,FAILED,1:0,vera-r04-11,2025-03-14T16:40:53,2025-03-14T16:40:58,00:00:05,,
6906541_323.extern,COMPLETED,0:0,vera-r04-11,2025-03-14T16:40:53,2025-03-14T16:40:58,00:00:05,,
6906541_324,FAILED,1:0,vera-r04-11,2025-03-14T16:40:54,2025-03-14T16:40:59,00:00:05,00:15:00,
6906541_324.batch,FAILED,1:0,vera-r04-11,2025-03-14T16:40:54,2025-03-14T16:40:59,00:00:05,,
6906541_324.extern,COMPLETED,0:0,vera-r04-11,2025-03-14T16:40:54,2025-03-14T16:40:59,00:00:05,,
6906541_325,COMPLETED,0:0,vera-r04-15,2025-03-14T16:40:55,2025-03-14T16:42:59,00:02:04,00:15:00,
6906541_325.batch,COMPLETED,0:0,vera-r04-15,2025-03-14T16:40:55,2025-03-14T16:42:59,00:02:04,,
6906541_325.extern,COMPLETED,0:0,vera-r04-15,2025-03-14T16:40:55,2025-03-14T16:42:59,00:02:04,,
6906541_326,COMPLETED,0:0,vera-r03-07,2025-03-14T16:40:56,2025-03-14T16:42:59,00:02:03,00:15:00,
6906541_326.batch,COMPLETED,0:0,vera-r03-07,2025-03-14T16:40:56,2025-03-14T16:42:59,00:02:03,,
6906541_326.extern,COMPLETED,0:0,vera-r03-07,2025-03-14T16:40:56,2025-03-14T16:42:59,00:02:03,,
6906541_327,COMPLETED,0:0,vera-r02-16,2025-03-14T16:40:56,2025-03-14T16:42:56,00:02:00,00:15:00,
6906541_327.batch,COMPLETED,0:0,vera-r02-16,2025-03-14T16:40:56,2025-03-14T16:42:56,00:02:00,,
6906541_327.extern,COMPLETED,0:0,vera-r02-16,2025-03-14T16:40:56,2025-03-14T16:42:56,00:02:00,,
6906541_328,COMPLETED,0:0,vera-r02-21,2025-03-14T16:40:56,2025-03-14T16:42:58,00:02:02,00:15:00,
6906541_328.batch,COMPLETED,0:0,vera-r02-21,2025-03-14T16:40:56,2025-03-14T16:42:58,00:02:02,,
6906541_328.extern,COMPLETED,0:0,vera-r02-21,2025-03-14T16:40:56,2025-03-14T16:42:58,00:02:02,,
6906541_329,COMPLETED,0:0,vera-r04-13,2025-03-14T16:40:57,2025-03-14T16:42:58,00:02:01,00:15:00,
6906541_329.batch,COMPLETED,0:0,vera-r04-13,2025-03-14T16:40:57,2025-03-14T16:42:58,00:02:01,,
6906541_329.extern,COMPLETED,0:0,vera-r04-13,2025-03-14T16:40:57,2025-03-14T16:42:58,00:02:01,,
6906541_330,COMPLETED,0:0,vera-r04-13,2025-03-14T16:40:57,2025-03-14T16:42:55,00:01:58,00:15:00,
6906541_330.batch,COMPLETED,0:0,vera-r04-13,2025-03-14T16:40:57,2025-03-14T16:42:55,00:01:58,,
6906541_330.extern,COMPLETED,0:0,vera-r04-13,2025-03-14T16:40:57,2025-03-14T16:42:55,00:01:58,,
6906541_331,COMPLETED,0:0,vera-r04-16,2025-03-14T16:40:57,2025-03-14T16:43:00,00:02:03,00:15:00,
6906541_331.batch,COMPLETED,0:0,vera-r04-16,2025-03-14T16:40:57,2025-03-14T16:43:00,00:02:03,,
6906541_331.extern,COMPLETED,0:0,vera-r04-16,2025-03-14T16:40:57,2025-03-14T16:43:00,00:02:03,,
6906541_332,COMPLETED,0:0,vera-r03-14,2025-03-14T16:40:57,2025-03-14T16:43:01,00:02:04,00:15:00,
6906541_332.batch,COMPLETED,0:0,vera-r03-14,2025-03-14T16:40:57,2025-03-14T16:43:01,00:02:04,,
6906541_332.extern,COMPLETED,0:0,vera-r03-14,2025-03-14T16:40:57,2025-03-14T16:43:01,00:02:04,,
6906541_333,COMPLETED,0:0,vera-r04-15,2025-03-14T16:40:57,2025-03-14T16:42:58,00:02:01,00:15:00,
6906541_333.batch,COMPLETED,0:0,vera-r04-15,2025-03-14T16:40:57,2025-03-14T16:42:58,00:02:01,,
6906541_333.extern,COMPLETED,0:0,vera-r04-15,2025-03-14T16:40:57,2025-03-14T16:42:58,00:02:01,,
6906541_334,COMPLETED,0:0,vera-r04-22,2025-03-14T16:40:57,2025-03-14T16:43:00,00:02:03,00:15:00,
6906541_334.batch,COMPLETED,0:0,vera-r04-22,2025-03-14T16:40:57,2025-03-14T16:43:00,00:02:03,,
6906541_334.extern,COMPLETED,0:0,vera-r04-22,2025-03-14T16:40:57,2025-03-14T16:43:00,00:02:03,,
6906541_335,COMPLETED,0:0,vera-r04-13,2025-03-14T16:40:57,2025-03-14T16:42:56,00:01:59,00:15:00,
6906541_335.batch,COMPLETED,0:0,vera-r04-13,2025-03-14T16:40:57,2025-03-14T16:42:56,00:01:59,,
6906541_335.extern,COMPLETED,0:0,vera-r04-13,2025-03-14T16:40:57,2025-03-14T16:42:56,00:01:59,,
6906541_336,COMPLETED,0:0,vera-r03-01,2025-03-14T16:40:57,2025-03-14T16:43:04,00:02:07,00:15:00,
6906541_336.batch,COMPLETED,0:0,vera-r03-01,2025-03-14T16:40:57,2025-03-14T16:43:04,00:02:07,,
6906541_336.extern,COMPLETED,0:0,vera-r03-01,2025-03-14T16:40:57,2025-03-14T16:43:04,00:02:07,,
6906541_337,COMPLETED,0:0,vera-r03-13,2025-03-14T16:40:57,2025-03-14T16:43:02,00:02:05,00:15:00,
6906541_337.batch,COMPLETED,0:0,vera-r03-13,2025-03-14T16:40:57,2025-03-14T16:43:02,00:02:05,,
6906541_337.extern,COMPLETED,0:0,vera-r03-13,2025-03-14T16:40:57,2025-03-14T16:43:03,00:02:06,,
6906541_338,COMPLETED,0:0,vera-r02-01,2025-03-14T16:40:57,2025-03-14T16:42:58,00:02:01,00:15:00,
6906541_338.batch,COMPLETED,0:0,vera-r02-01,2025-03-14T16:40:57,2025-03-14T16:42:58,00:02:01,,
6906541_338.extern,COMPLETED,0:0,vera-r02-01,2025-03-14T16:40:57,2025-03-14T16:42:58,00:02:01,,
6906541_339,COMPLETED,0:0,vera-r03-07,2025-03-14T16:40:58,2025-03-14T16:43:00,00:02:02,00:15:00,
6906541_339.batch,COMPLETED,0:0,vera-r03-07,2025-03-14T16:40:58,2025-03-14T16:43:00,00:02:02,,
6906541_339.extern,COMPLETED,0:0,vera-r03-07,2025-03-14T16:40:58,2025-03-14T16:43:00,00:02:02,,
6906541_340,COMPLETED,0:0,vera-r03-13,2025-03-14T16:40:58,2025-03-14T16:43:01,00:02:03,00:15:00,
6906541_340.batch,COMPLETED,0:0,vera-r03-13,2025-03-14T16:40:58,2025-03-14T16:43:01,00:02:03,,
6906541_340.extern,COMPLETED,0:0,vera-r03-13,2025-03-14T16:40:58,2025-03-14T16:43:01,00:02:03,,
6906541_341,COMPLETED,0:0,vera-r01-20,2025-03-14T16:40:58,2025-03-14T16:43:01,00:02:03,00:15:00,
6906541_341.batch,COMPLETED,0:0,vera-r01-20,2025-03-14T16:40:58,2025-03-14T16:43:01,00:02:03,,
6906541_341.extern,COMPLETED,0:0,vera-r01-20,2025-03-14T16:40:58,2025-03-14T16:43:01,00:02:03,,
6906541_342,COMPLETED,0:0,vera-r04-16,2025-03-14T16:40:58,2025-03-14T16:43:00,00:02:02,00:15:00,
6906541_342.batch,COMPLETED,0:0,vera-r04-16,2025-03-14T16:40:58,2025-03-14T16:43:00,00:02:02,,
6906541_342.extern,COMPLETED,0:0,vera-r04-16,2025-03-14T16:40:58,2025-03-14T16:43:00,00:02:02,,
6906541_343,COMPLETED,0:0,vera-r04-21,2025-03-14T16:40:58,2025-03-14T16:43:00,00:02:02,00:15:00,
6906541_343.batch,COMPLETED,0:0,vera-r04-21,2025-03-14T16:40:58,2025-03-14T16:43:00,00:02:02,,
6906541_343.extern,COMPLETED,0:0,vera-r04-21,2025-03-14T16:40:58,2025-03-14T16:43:00,00:02:02,,
6906541_344,COMPLETED,0:0,vera-r04-21,2025-03-14T16:40:58,2025-03-14T16:43:00,00:02:02,00:15:00,
6906541_344.batch,COMPLETED,0:0,vera-r04-21,2025-03-14T16:40:58,2025-03-14T16:43:00,00:02:02,,
6906541_344.extern,COMPLETED,0:0,vera-r04-21,2025-03-14T16:40:58,2025-03-14T16:43:00,00:02:02,,
6906541_345,COMPLETED,0:0,vera-r04-15,2025-03-14T16:40:58,2025-03-14T16:43:02,00:02:04,00:15:00,
6906541_345.batch,COMPLETED,0:0,vera-r04-15,2025-03-14T16:40:58,2025-03-14T16:43:02,00:02:04,,
6906541_345.extern,COMPLETED,0:0,vera-r04-15,2025-03-14T16:40:58,2025-03-14T16:43:02,00:02:04,,
6906541_346,COMPLETED,0:0,vera-r03-07,2025-03-14T16:40:58,2025-03-14T16:42:59,00:02:01,00:15:00,
6906541_346.batch,COMPLETED,0:0,vera-r03-07,2025-03-14T16:40:58,2025-03-14T16:42:59,00:02:01,,
6906541_346.extern,COMPLETED,0:0,vera-r03-07,2025-03-14T16:40:58,2025-03-14T16:42:59,00:02:01,,
6906541_347,COMPLETED,0:0,vera-r01-20,2025-03-14T16:40:58,2025-03-14T16:43:01,00:02:03,00:15:00,
6906541_347.batch,COMPLETED,0:0,vera-r01-20,2025-03-14T16:40:58,2025-03-14T16:43:01,00:02:03,,
6906541_347.extern,COMPLETED,0:0,vera-r01-20,2025-03-14T16:40:58,2025-03-14T16:43:01,00:02:03,,
6906541_348,COMPLETED,0:0,vera-r03-14,2025-03-14T16:40:58,2025-03-14T16:43:01,00:02:03,00:15:00,
6906541_348.batch,COMPLETED,0:0,vera-r03-14,2025-03-14T16:40:58,2025-03-14T16:43:01,00:02:03,,
6906541_348.extern,COMPLETED,0:0,vera-r03-14,2025-03-14T16:40:58,2025-03-14T16:43:01,00:02:03,,
6906541_349,COMPLETED,0:0,vera-r04-07,2025-03-14T16:40:58,2025-03-14T16:43:02,00:02:04,00:15:00,
6906541_349.batch,COMPLETED,0:0,vera-r04-07,2025-03-14T16:40:58,2025-03-14T16:43:02,00:02:04,,
6906541_349.extern,COMPLETED,0:0,vera-r04-07,2025-03-14T16:40:58,2025-03-14T16:43:02,00:02:04,,
6906541_350,COMPLETED,0:0,vera-r03-13,2025-03-14T16:40:58,2025-03-14T16:43:00,00:02:02,00:15:00,
6906541_350.batch,COMPLETED,0:0,vera-r03-13,2025-03-14T16:40:58,2025-03-14T16:43:00,00:02:02,,
6906541_350.extern,COMPLETED,0:0,vera-r03-13,2025-03-14T16:40:58,2025-03-14T16:43:00,00:02:02,,
6906541_351,COMPLETED,0:0,vera-r02-01,2025-03-14T16:40:58,2025-03-14T16:43:00,00:02:02,00:15:00,
6906541_351.batch,COMPLETED,0:0,vera-r02-01,2025-03-14T16:40:58,2025-03-14T16:43:00,00:02:02,,
6906541_351.extern,COMPLETED,0:0,vera-r02-01,2025-03-14T16:40:58,2025-03-14T16:43:00,00:02:02,,
6906541_352,FAILED,1:0,vera-r04-11,2025-03-14T16:40:58,2025-03-14T16:41:03,00:00:05,00:15:00,
6906541_352.batch,FAILED,1:0,vera-r04-11,2025-03-14T16:40:58,2025-03-14T16:41:03,00:00:05,,
6906541_352.extern,COMPLETED,0:0,vera-r04-11,2025-03-14T16:40:58,2025-03-14T16:41:03,00:00:05,,
6906541_353,FAILED,1:0,vera-r04-11,2025-03-14T16:40:58,2025-03-14T16:41:03,00:00:05,00:15:00,
6906541_353.batch,FAILED,1:0,vera-r04-11,2025-03-14T16:40:58,2025-03-14T16:41:03,00:00:05,,
6906541_353.extern,COMPLETED,0:0,vera-r04-11,2025-03-14T16:40:58,2025-03-14T16:41:03,00:00:05,,
6906541_354,FAILED,1:0,vera-r04-11,2025-03-14T16:40:58,2025-03-14T16:41:03,00:00:05,00:15:00,
6906541_354.batch,FAILED,1:0,vera-r04-11,2025-03-14T16:40:58,2025-03-14T16:41:03,00:00:05,,
6906541_354.extern,COMPLETED,0:0,vera-r04-11,2025-03-14T16:40:58,2025-03-14T16:41:03,00:00:05,,
6906541_355,FAILED,1:0,vera-r04-11,2025-03-14T16:40:58,2025-03-14T16:41:03,00:00:05,00:15:00,
6906541_355.batch,FAILED,1:0,vera-r04-11,2025-03-14T16:40:58,2025-03-14T16:41:03,00:00:05,,
6906541_355.extern,COMPLETED,0:0,vera-r04-11,2025-03-14T16:40:58,2025-03-14T16:41:03,00:00:05,,
6906541_356,COMPLETED,0:0,vera-r01-19,2025-03-14T16:40:59,2025-03-14T16:43:01,00:02:02,00:15:00,
6906541_356.batch,COMPLETED,0:0,vera-r01-19,2025-03-14T16:40:59,2025-03-14T16:43:01,00:02:02,,
6906541_356.extern,COMPLETED,0:0,vera-r01-19,2025-03-14T16:40:59,2025-03-14T16:43:01,00:02:02,,
6906541_357,COMPLETED,0:0,vera-r01-19,2025-03-14T16:40:59,2025-03-14T16:43:02,00:02:03,00:15:00,
6906541_357.batch,COMPLETED,0:0,vera-r01-19,2025-03-14T16:40:59,2025-03-14T16:43:02,00:02:03,,
6906541_357.extern,COMPLETED,0:0,vera-r01-19,2025-03-14T16:40:59,2025-03-14T16:43:02,00:02:03,,
6906541_358,COMPLETED,0:0,vera-r03-05,2025-03-14T16:40:59,2025-03-14T16:42:59,00:02:00,00:15:00,
6906541_358.batch,COMPLETED,0:0,vera-r03-05,2025-03-14T16:40:59,2025-03-14T16:42:59,00:02:00,,
6906541_358.extern,COMPLETED,0:0,vera-r03-05,2025-03-14T16:40:59,2025-03-14T16:42:59,00:02:00,,
6906541_359,COMPLETED,0:0,vera-r04-04,2025-03-14T16:40:59,2025-03-14T16:43:00,00:02:01,00:15:00,
6906541_359.batch,COMPLETED,0:0,vera-r04-04,2025-03-14T16:40:59,2025-03-14T16:43:00,00:02:01,,
6906541_359.extern,COMPLETED,0:0,vera-r04-04,2025-03-14T16:40:59,2025-03-14T16:43:00,00:02:01,,
6906541_360,COMPLETED,0:0,vera-r04-22,2025-03-14T16:40:59,2025-03-14T16:43:04,00:02:05,00:15:00,
6906541_360.batch,COMPLETED,0:0,vera-r04-22,2025-03-14T16:40:59,2025-03-14T16:43:04,00:02:05,,
6906541_360.extern,COMPLETED,0:0,vera-r04-22,2025-03-14T16:40:59,2025-03-14T16:43:04,00:02:05,,
6906541_361,COMPLETED,0:0,vera-r04-16,2025-03-14T16:40:59,2025-03-14T16:43:02,00:02:03,00:15:00,
6906541_361.batch,COMPLETED,0:0,vera-r04-16,2025-03-14T16:40:59,2025-03-14T16:43:02,00:02:03,,
6906541_361.extern,COMPLETED,0:0,vera-r04-16,2025-03-14T16:40:59,2025-03-14T16:43:02,00:02:03,,
6906541_362,COMPLETED,0:0,vera-r04-20,2025-03-14T16:40:59,2025-03-14T16:43:03,00:02:04,00:15:00,
6906541_362.batch,COMPLETED,0:0,vera-r04-20,2025-03-14T16:40:59,2025-03-14T16:43:03,00:02:04,,
6906541_362.extern,COMPLETED,0:0,vera-r04-20,2025-03-14T16:40:59,2025-03-14T16:43:03,00:02:04,,
6906541_363,COMPLETED,0:0,vera-r02-01,2025-03-14T16:40:59,2025-03-14T16:43:00,00:02:01,00:15:00,
6906541_363.batch,COMPLETED,0:0,vera-r02-01,2025-03-14T16:40:59,2025-03-14T16:43:00,00:02:01,,
6906541_363.extern,COMPLETED,0:0,vera-r02-01,2025-03-14T16:40:59,2025-03-14T16:43:00,00:02:01,,
6906541_364,COMPLETED,0:0,vera-r02-16,2025-03-14T16:40:59,2025-03-14T16:43:02,00:02:03,00:15:00,
6906541_364.batch,COMPLETED,0:0,vera-r02-16,2025-03-14T16:40:59,2025-03-14T16:43:02,00:02:03,,
6906541_364.extern,COMPLETED,0:0,vera-r02-16,2025-03-14T16:40:59,2025-03-14T16:43:02,00:02:03,,
6906541_365,COMPLETED,0:0,vera-r04-07,2025-03-14T16:40:59,2025-03-14T16:43:02,00:02:03,00:15:00,
6906541_365.batch,COMPLETED,0:0,vera-r04-07,2025-03-14T16:40:59,2025-03-14T16:43:02,00:02:03,,
6906541_365.extern,COMPLETED,0:0,vera-r04-07,2025-03-14T16:40:59,2025-03-14T16:43:02,00:02:03,,
6906541_366,COMPLETED,0:0,vera-r03-05,2025-03-14T16:40:59,2025-03-14T16:43:02,00:02:03,00:15:00,
6906541_366.batch,COMPLETED,0:0,vera-r03-05,2025-03-14T16:40:59,2025-03-14T16:43:02,00:02:03,,
6906541_366.extern,COMPLETED,0:0,vera-r03-05,2025-03-14T16:40:59,2025-03-14T16:43:02,00:02:03,,
6906541_367,COMPLETED,0:0,vera-r01-19,2025-03-14T16:40:59,2025-03-14T16:43:01,00:02:02,00:15:00,
6906541_367.batch,COMPLETED,0:0,vera-r01-19,2025-03-14T16:40:59,2025-03-14T16:43:01,00:02:02,,
6906541_367.extern,COMPLETED,0:0,vera-r01-19,2025-03-14T16:40:59,2025-03-14T16:43:01,00:02:02,,
6906541_368,COMPLETED,0:0,vera-r03-05,2025-03-14T16:40:59,2025-03-14T16:42:59,00:02:00,00:15:00,
6906541_368.batch,COMPLETED,0:0,vera-r03-05,2025-03-14T16:40:59,2025-03-14T16:42:59,00:02:00,,
6906541_368.extern,COMPLETED,0:0,vera-r03-05,2025-03-14T16:40:59,2025-03-14T16:42:59,00:02:00,,
6906541_369,COMPLETED,0:0,vera-r04-13,2025-03-14T16:40:59,2025-03-14T16:43:00,00:02:01,00:15:00,
6906541_369.batch,COMPLETED,0:0,vera-r04-13,2025-03-14T16:40:59,2025-03-14T16:43:00,00:02:01,,
6906541_369.extern,COMPLETED,0:0,vera-r04-13,2025-03-14T16:40:59,2025-03-14T16:43:00,00:02:01,,
6906541_370,FAILED,1:0,vera-r04-11,2025-03-14T16:40:59,2025-03-14T16:41:04,00:00:05,00:15:00,
6906541_370.batch,FAILED,1:0,vera-r04-11,2025-03-14T16:40:59,2025-03-14T16:41:04,00:00:05,,
6906541_370.extern,COMPLETED,0:0,vera-r04-11,2025-03-14T16:40:59,2025-03-14T16:41:04,00:00:05,,
6906541_371,COMPLETED,0:0,vera-r04-07,2025-03-14T16:40:59,2025-03-14T16:43:08,00:02:09,00:15:00,
6906541_371.batch,COMPLETED,0:0,vera-r04-07,2025-03-14T16:40:59,2025-03-14T16:43:08,00:02:09,,
6906541_371.extern,COMPLETED,0:0,vera-r04-07,2025-03-14T16:40:59,2025-03-14T16:43:08,00:02:09,,
6906541_372,COMPLETED,0:0,vera-r04-04,2025-03-14T16:40:59,2025-03-14T16:43:04,00:02:05,00:15:00,
6906541_372.batch,COMPLETED,0:0,vera-r04-04,2025-03-14T16:40:59,2025-03-14T16:43:04,00:02:05,,
6906541_372.extern,COMPLETED,0:0,vera-r04-04,2025-03-14T16:40:59,2025-03-14T16:43:04,00:02:05,,
